image_path,pred_label,prob_non_met,prob_stage4
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=11798,y=43409,w=223,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=11798,y=43631,w=223,h=223].tif",non_met,0.724731981754303,0.2752680480480194
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12021,y=43409,w=222,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12021,y=43631,w=222,h=223].tif",non_met,0.711811363697052,0.2881886661052704
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12243,y=42518,w=223,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12243,y=42741,w=223,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12243,y=42963,w=223,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12243,y=43186,w=223,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12243,y=43409,w=223,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12243,y=43631,w=223,h=223].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12466,y=42296,w=223,h=222].tif",non_met,0.724731981754303,0.275268018245697
"/home/erensr/tiles/180246100_HE/180246100_HE.vmic.SVS - Series 0 [d=2.31884,x=12466,y=42518,w=223,h=223].tif",non_met,0.724731981754303,0.275268018245697
